.77200950;13537;Alchemilla;MOLLIS ROBUSTICA;;;;;FIORI;;190;100.000;0.60;10;PZ;;;;08/02/2017;60;CTCODFOR;False;;0;0.600;0.000;;
.77201059;;FELCE;EXTRA;;;;;;;1;35.000;3.50;10;MZ;;;;08/02/2017;62;CTCODFOR;False;;0;3.500;3.500;;
.77201217;1885;Eremurus;ROBUSTUS;;;;;FIORI;;60;60.000;3.00;10;PZ;;;;21/02/2017;78;CTCODFOR;False;;0;3.000;0.000;;
.77201339;;EUSTOMARUSSE;ALISSA WHITE;;;;;FIORI;;80;50.000;1.50;10;PZ;;;;28/02/2017;87;CTCODFOR;False;;0;1.500;1.500;;
.77201340;110306;EUSTOMARUSSE;RUSSELLIANUM FLEURELISA RED;;;;;FIORI;;90;50.000;1.50;10;PZ;;;;28/02/2017;87;CTCODFOR;False;;0;1.500;1.500;;
.77201171;;EUSTOMARUSSE;ROSITA WHITE;;;;;FIORI;;60;40.000;1.50;10;PZ;;;;21/02/2017;77;CTCODFOR;False;;0;1.500;1.500;;
.77200923;108994;EUSTOMARUSSE;GEMENGD IN FUST;;;;;FIORI;;70;50.000;1.20;10;PZ;;;;07/02/2017;58;CTCODFOR;False;;0;1.200;1.200;;
.77200863;;FFELCE;EXTRA;;;;;;;0;35.000;3.50;10;PZ;;;;07/02/2017;57;CTCODFOR;False;;0;3.500;3.500;;
.77201076;;FFELCE;EXTRA;;;;;;;140;35.000;3.50;10;PZ;;;;09/02/2017;63;CTCODFOR;False;;0;3.500;3.500;;
.77201119;;FFELCE;EXTRA;;;;;;;51;12.000;3.50;10;PZ;;;;20/02/2017;74;CTCODFOR;False;;0;3.500;3.500;;
.77201139;;FFELCE;EXTRA;;;;;;;66;35.000;3.50;10;PZ;;;;21/02/2017;76;CTCODFOR;False;;0;3.500;3.500;;
.77201321;;FFELCE;EXTRA;;;;;;;30;35.000;4.00;10;PZ;;;;28/02/2017;87;CTCODFOR;False;;0;4.000;4.000;;
.77201406;;FFELCE;EXTRA;;;;;;;70;35.000;3.50;10;PZ;;;;02/03/2017;92;CTCODFOR;False;;0;3.500;3.500;;
.77201344;;FFELCE;CLEOPATRA;;;;;;;118;15.000;4.50;10;PZ;;;;28/02/2017;87;CTCODFOR;False;;0;4.500;4.500;;
.77201218;.77201218;FREESIA;DUBBELBLOEMIG GEMENGD;;;;;FIORI;;127;50.000;0.60;10;PZ;;;;21/02/2017;78;CTCODFOR;False;;0;0.600;0.600;;
.77200976;130;FREESIA;ENKELBLOEMIG GEMENGD;;;;;FIORI;;0;50.000;0.60;10;PZ;;;;08/02/2017;60;CTCODFOR;False;;0;0.600;0.600;;
.77201075;;FGALAX;;;;;;;;10;50.000;1.50;10;PZ;;;;09/02/2017;63;CTCODFOR;False;;0;1.500;1.500;;
.77201053;;F GAROFANO;MIX;;;;;;;80;100.000;0.35;10;PZ;;;;08/02/2017;61;CTCODFOR;False;;0;0.350;0.350;;
.77201253;;F GAROFANO;MIX;;;;;;;360;400.000;0.35;10;PZ;;;;22/02/2017;80;CTCODFOR;False;;0;0.350;0.350;;
.77201396;;F GAROFANO;;;;;;;;300;300.000;0.35;10;PZ;;;;01/03/2017;91;CTCODFOR;False;;0;0.350;0.350;;
.77201390;;F GAROFANO;MIX;;;;;;;200;200.000;0.35;10;PZ;;;;01/03/2017;90;CTCODFOR;False;;0;0.350;0.350;;
.77200977;;GERBERA;DIAM ALADIN;;;;;FIORI;;45;45.000;1.00;10;PZ;;;;08/02/2017;60;CTCODFOR;False;;0;1.000;1.000;;
.77200979;;GERBERA;DIAM ALLIANCE;;;;;FIORI;;30;45.000;1.00;10;PZ;;;;08/02/2017;60;CTCODFOR;False;;0;1.000;1.000;;
.77200980;;GERBERA;DIAM APPLAUS;;;;;FIORI;;75;45.000;1.00;10;PZ;;;;08/02/2017;60;CTCODFOR;False;;0;1.000;1.000;;
.77200981;;GERBERA;DIAM AVIGNON;;;;;FIORI;;45;45.000;1.00;10;PZ;;;;08/02/2017;60;CTCODFOR;False;;0;1.000;1.000;;
.77200982;;GERBERA;DIAM CARAMBOLE;;;;;FIORI;;0;45.000;1.20;10;PZ;;;;08/02/2017;60;CTCODFOR;False;;0;1.200;1.200;;
.77200983;;GERBERA;DIAM DON LEO;;;;;FIORI;;90;45.000;1.00;10;PZ;;;;08/02/2017;60;CTCODFOR;False;;0;1.000;1.000;;
.77200984;104679;GERBERA;EROS;;;;;FIORI;;75;45.000;1.00;10;PZ;;;;08/02/2017;60;CTCODFOR;False;;0;1.000;1.000;;
.77200985;;GERBERA;DIAM IDOL;;;;;FIORI;;0;45.000;1.00;10;PZ;;;;08/02/2017;60;CTCODFOR;False;;0;1.000;1.000;;
.77200987;;GERBERA;DIAM MIX;;;;;FIORI;;15;45.000;1.00;10;PZ;;;;08/02/2017;60;CTCODFOR;False;;0;1.000;1.000;;
.77200989;100382;GERBERA;RICH;;;;;FIORI;;30;45.000;1.00;10;PZ;;;;08/02/2017;60;CTCODFOR;False;;0;1.000;1.000;;
.77200990;111267;GERBERA;ZODIAC;;;;;FIORI;;0;45.000;1.00;10;PZ;;;;08/02/2017;60;CTCODFOR;False;;0;1.000;1.000;;
.77200991;;GERBERA;MINI MIX;;;;;FIORI;;0;80.000;0.60;10;PZ;;;;08/02/2017;60;CTCODFOR;False;;0;0.600;0.600;;
.77200924;;GERBERA;MINI MIX;;;;;FIORI;;40;80.000;0.70;10;PZ;;;;07/02/2017;58;CTCODFOR;False;;0;0.700;0.700;;
.77201036;;GERBERA;DIAM DICE;;;;;FIORI;;60;45.000;1.00;10;PZ;;;;08/02/2017;60;CTCODFOR;False;;0;1.000;1.000;;
.77201037;;GERBERA;DIAM POLE ICE;;;;;FIORI;;0;45.000;1.00;10;PZ;;;;08/02/2017;60;CTCODFOR;False;;0;1.000;1.000;;
.77201038;;GERBERA;DIAM SUBMARINE;;;;;FIORI;;135;45.000;1.00;10;PZ;;;;08/02/2017;60;CTCODFOR;False;;0;1.000;1.000;;
.77201039;100618;GERBERA;MINI SURI;;;;;FIORI;;0;80.000;0.70;10;PZ;;;;08/02/2017;60;CTCODFOR;False;;0;0.700;0.700;;
.77201388;815;GERBERA;GEMENGD;;;;;FIORI;;330;330.000;0.60;10;PZ;;;;01/03/2017;90;CTCODFOR;False;;0;0.600;0.600;;
.77201357;;GERBERA;DIAM MIX;;;;;FIORI;;50;50.000;0.70;10;PZ;;;;01/03/2017;89;CTCODFOR;False;;0;0.700;0.700;;
.77201254;815;GERBERA;GEMENGD;;;;;FIORI;;160;160.000;0.70;10;PZ;;;;22/02/2017;80;CTCODFOR;False;;0;0.700;0.700;;
.77201219;;GERBERA;MINI MIX;;;;;FIORI;;160;100.000;0.40;10;PZ;;;;21/02/2017;78;CTCODFOR;False;;0;0.400;0.400;;
.77201054;815;GERBERA;GEMENGD;;;;;FIORI;;280;300.000;0.90;10;PZ;;;;08/02/2017;61;CTCODFOR;False;;0;0.900;0.900;;
.77201277;;GERBERA;DIAM MIX;;;;;FIORI;;40;45.000;0.70;10;PZ;;;;24/02/2017;82;CTCODFOR;False;;0;0.700;0.700;;
.77201278;;GERBERA;DIAM BLINDDATE;;;;;FIORI;;45;45.000;0.70;10;PZ;;;;24/02/2017;82;CTCODFOR;False;;0;0.700;0.700;;
.77201279;3251;GERBERA;MINI GEMENGD;;;;;FIORI;;60;80.000;0.50;10;PZ;;;;24/02/2017;82;CTCODFOR;False;;0;0.500;0.500;;
.77201220;11245;GLADIOLUS;CHINON;;;;;FIORI;;80;80.000;1.20;10;PZ;;;;21/02/2017;78;CTCODFOR;False;;0;1.200;1.200;;
.77201323;;GYPSOPHILA;MILION STAR;;;;;FIORI;;0;12.000;18.00;10;PZ;;;;28/02/2017;87;CTCODFOR;False;;0;18.000;18.000;;
.77201324;;GYPSOPHILA;XLENCE;;;;;FIORI;;11;14.000;18.00;10;PZ;;;;28/02/2017;87;CTCODFOR;False;;0;18.000;18.000;;
.77201407;13400;GYPSOPHILA;PANICULATA MILLION STARS;;;;;FIORI;;9;10.000;20.00;10;PZ;;;;02/03/2017;92;CTCODFOR;False;;0;20.000;20.000;;
.77201140;;GYPSOPHILA;MILION STAR;;;;40 GR;FIORI;;0;3.000;20.00;10;PZ;;;;21/02/2017;76;CTCODFOR;False;;0;20.000;20.000;;
.77201141;;GYPSOPHILA;DINAMIC LOVE;;;;750 GR;FIORI;;10;7.000;18.00;10;PZ;;;;21/02/2017;76;CTCODFOR;False;;0;18.000;18.000;;
.77201105;;GYPSOPHILA;LOCALE;;;;;FIORI;;15;10.000;12.00;10;PZ;;;;09/02/2017;64;CTCODFOR;False;;0;12.000;12.000;;
.77201120;13400;GYPSOPHILA;PANICULATA MILLION STARS;;;;;FIORI;;6;10.000;20.00;10;PZ;;;;20/02/2017;74;CTCODFOR;False;;0;20.000;20.000;;
.77201060;18726;GYPSOPHILA;PANICULATA MINI MILLION STARS;;;;;FIORI;;5;5.000;18.00;10;PZ;;;;08/02/2017;62;CTCODFOR;False;;0;18.000;18.000;;
.77201080;110252;GYPSOPHILA;PANICULATA XLENCE;;;;40 GR;FIORI;;0;9.000;20.00;10;PZ;;;;09/02/2017;63;CTCODFOR;False;;0;20.000;20.000;;
.77201082;110252;GYPSOPHILA;PANICULATA XLENCE;;;;30 GR;FIORI;;15;14.000;18.00;10;PZ;;;;09/02/2017;63;CTCODFOR;False;;0;18.000;18.000;;
.77201083;110252;GYPSOPHILA;PANICULATA XLENCE;;;;550 GR;FIORI;;16;18.000;15.00;10;PZ;;;;09/02/2017;63;CTCODFOR;False;;0;15.000;15.000;;
.77201348;111783;HELIANTHUS;ANNUUS ORANGE FIRE;;;;;FIORI;;30;30.000;1.00;10;PZ;;;;28/02/2017;88;CTCODFOR;False;;0;1.000;1.000;;
.77201349;101412;HELIANTHUS;ANNUUS SOLARA;;;;;FIORI;;30;30.000;0.80;10;PZ;;;;28/02/2017;88;CTCODFOR;False;;0;0.800;0.800;;
.77201251;2128;HELIANTHUS;OVERIG;;;;;FIORI;;30;30.000;0.80;10;PZ;;;;22/02/2017;79;CTCODFOR;False;;0;0.800;0.800;;
.77201264;19075;HIPPEASTRUM;GALAXY FERRARI;;;;;FIORI;;10;10.000;3.00;10;PZ;;;;24/02/2017;82;CTCODFOR;False;;0;3.000;3.000;;
.77201265;18999;HIPPEASTRUM;GALAXY MONT BLANC;;;;;FIORI;;10;10.000;3.50;10;PZ;;;;24/02/2017;82;CTCODFOR;False;;0;3.500;3.500;;
.77201173;19075;HIPPEASTRUM;GALAXY FERRARI;;;;;FIORI;;18;10.000;3.00;10;PZ;;;;21/02/2017;77;CTCODFOR;False;;0;3.000;3.000;;
.77201174;19074;HIPPEASTRUM;GEMENGD;;;;;FIORI;;27;30.000;1.20;10;PZ;;;;21/02/2017;77;CTCODFOR;False;;0;1.200;1.200;;
.77201175;18999;HIPPEASTRUM;GALAXY MONT BLANC;;;;;FIORI;;6;12.000;3.00;10;PZ;;;;21/02/2017;77;CTCODFOR;False;;0;3.000;3.000;;
.77201213;19014;HIPPEASTRUM;GALAXY CLOWN;;;;;FIORI;;0;12.000;1.80;10;PZ;;;;21/02/2017;78;CTCODFOR;False;;0;1.800;1.800;;
.77201214;18982;HIPPEASTRUM;GALAXY RED LION;;;;;FIORI;;0;12.000;1.70;10;PZ;;;;21/02/2017;78;CTCODFOR;False;;0;1.700;1.700;;
.77201040;;HYACINTHUS;BOL GEM;;;;;FIORI;;1;10.000;3.00;10;PZ;;;;08/02/2017;60;CTCODFOR;False;;0;3.000;3.000;;
.77201041;;HYACINTHUS;PEARL;;;;;FIORI;;0;20.000;0.80;10;PZ;;;;08/02/2017;60;CTCODFOR;False;;0;0.800;0.800;;
.77201042;;HYACINTHUS;PEARL GEM;;;;;FIORI;;3;16.000;1.00;10;PZ;;;;08/02/2017;60;CTCODFOR;False;;0;1.000;1.000;;
.77200992;;HYACINTHUS;SNY DELFT BLUE;;;;;FIORI;;25;25.000;1.00;10;PZ;;;;08/02/2017;60;CTCODFOR;False;;0;1.000;1.000;;
.77200993;;HYACINTHUS;SNY GEMENGD;;;;;FIORI;;50;25.000;1.00;10;PZ;;;;08/02/2017;60;CTCODFOR;False;;0;1.000;1.000;;
.77201280;27140;HYACINTHUS;OR.IS TOP WHITE;;;;;FIORI;;50;25.000;1.00;10;PZ;;;;24/02/2017;82;CTCODFOR;False;;0;1.000;1.000;;
.77201221;;HYACINTHUS;SNY DELFT BLUE;;;;;FIORI;;0;25.000;1.00;10;PZ;;;;21/02/2017;78;CTCODFOR;False;;0;1.000;1.000;;
.77201222;;HYACINTHUS;SNY GEMENGD;;;;;FIORI;;25;25.000;1.00;10;PZ;;;;21/02/2017;78;CTCODFOR;False;;0;1.000;1.000;;
.77201223;101972;HYACINTHUS;OR.IS WHITE KING;;;;;FIORI;;0;25.000;1.00;10;PZ;;;;21/02/2017;78;CTCODFOR;False;;0;1.000;1.000;;
.77201358;;HYACINTHUS;MIX;;;;;FIORI;;20;25.000;1.20;10;PZ;;;;01/03/2017;89;CTCODFOR;False;;0;1.200;1.200;;
.77201077;;HYDRANGEA;WHITE;;;;;FIORI;;30;15.000;3.50;10;PZ;;;;09/02/2017;63;CTCODFOR;False;;0;3.500;3.500;;
.77201281;;HYPERICUM;COCO TANGO;;H 40;;;FIORI;;80;100.000;0.60;10;PZ;;;;24/02/2017;82;CTCODFOR;False;;0;0.600;0.600;;
.77201282;;HYPERICUM;COCO UNO;;H 40;;;FIORI;;70;100.000;0.70;10;PZ;;;;24/02/2017;82;CTCODFOR;False;;0;0.700;0.700;;
.77201224;;HYPERICUM;MAGICAL TRIUMPH;;;;;FIORI;;0;25.000;0.80;10;PZ;;;;21/02/2017;78;CTCODFOR;False;;0;0.800;0.800;;
.77201225;;HYPERICUM;SELVA ROMANCE;;;;;FIORI;;65;25.000;0.80;10;PZ;;;;21/02/2017;78;CTCODFOR;False;;0;0.800;0.800;;
.77200994;;HYPERICUM;COCO TANGO;;;;;FIORI;;0;25.000;0.70;10;PZ;;;;08/02/2017;60;CTCODFOR;False;;0;0.700;0.700;;
.77201283;;FKALANCHOE;;;;;;;;20;20.000;1.70;10;PZ;;;;24/02/2017;82;CTCODFOR;False;;0;1.700;1.700;;
.77201226;;FKANGEROEPOTEN;EARLY SPRING;;;;;;;0;40.000;0.50;10;PZ;;;;21/02/2017;78;CTCODFOR;False;;0;0.500;0.500;;
.77201359;;FLAVENDULA;SECCA;;;;;;;40;40.000;7.00;10;PZ;;;;01/03/2017;89;CTCODFOR;False;;0;7.000;7.000;;
.77201347;;LILIUM;;;;;;FIORI;;100;100.000;1.20;10;PZ;;;;28/02/2017;88;CTCODFOR;False;;0;1.200;1.200;;
.77201227;106429;LILIUM;OR. SIGNUM;;;;;FIORI;;50;10.000;2.20;10;PZ;;;;21/02/2017;78;CTCODFOR;False;;0;2.200;2.200;;
.77201252;105189;LILIUM;OR. ENERGETIC;;;;;FIORI;;10;50.000;2.00;10;PZ;;;;22/02/2017;80;CTCODFOR;False;;0;2.000;2.000;;
.77201250;18398;LILIUM;AS. UMBRIA;;;;;FIORI;;100;100.000;1.20;10;PZ;;;;22/02/2017;79;CTCODFOR;False;;0;1.200;1.200;;
.77201313;110041;LILIUM;OR. EXOTIC SUN;;;;;FIORI;;80;80.000;2.20;10;PZ;;;;26/02/2017;85;CTCODFOR;False;;0;2.200;2.200;;
.77201311;;LILIUM;;;;;;FIORI;;100;150.000;1.30;10;PZ;;;;26/02/2017;85;CTCODFOR;False;;0;1.300;1.300;;
.77201284;;LILIUM;OR WIT ZAMBESI;;;;;FIORI;;20;10.000;2.20;10;PZ;;;;24/02/2017;82;CTCODFOR;False;;0;2.200;2.200;;
.77201285;100686;LILIUM;OR. PARADERO;;;;;FIORI;;30;10.000;2.20;10;PZ;;;;24/02/2017;82;CTCODFOR;False;;0;2.200;2.200;;
.77201113;;LILIUM;EXTRA;;;;;FIORI;;70;120.000;1.40;10;PZ;;;;19/02/2017;70;CTCODFOR;False;;0;1.400;1.400;;
.77201048;;LILIUM;OR EX;;;;;FIORI;;180;200.000;2.00;10;PZ;;;;08/02/2017;61;CTCODFOR;False;;0;2.000;2.000;;
.77201177;103003;LILIUM;OR. CANTARINO;;;;;FIORI;;30;10.000;1.80;10;PZ;;;;21/02/2017;77;CTCODFOR;False;;0;1.800;1.800;;
.77201178;106429;LILIUM;OR. SIGNUM;;;;;FIORI;;0;10.000;1.80;10;PZ;;;;21/02/2017;77;CTCODFOR;False;;0;1.800;1.800;;
.77200995;;LILIUM;LA ROOD ORIGINAL LOVE;;;;;FIORI;;0;10.000;1.50;10;PZ;;;;08/02/2017;60;CTCODFOR;False;;0;1.500;1.500;;
.77200996;;LILIUM;OR. WIT SANTANDER;;;;;FIORI;;10;10.000;3.00;10;PZ;;;;08/02/2017;60;CTCODFOR;False;;0;3.000;3.000;;
.77200925;17721;LILIUM;AS. TRESOR;;;;;FIORI;;40;10.000;1.20;10;PZ;;;;07/02/2017;58;CTCODFOR;False;;0;1.200;1.200;;
.77200926;;LILIUM;AS. ALBUFEIRA;;;;;FIORI;;50;10.000;1.40;10;PZ;;;;07/02/2017;58;CTCODFOR;False;;0;1.400;1.400;;
.77200927;;LILIUM;AS. BRINDISI;;;;;FIORI;;50;10.000;1.20;10;PZ;;;;07/02/2017;58;CTCODFOR;False;;0;1.200;1.200;;
.77200928;;LILIUM;AS. CECINA;;;;;FIORI;;30;10.000;1.40;10;PZ;;;;07/02/2017;58;CTCODFOR;False;;0;1.400;1.400;;
.77200948;12252;LILIUM;AS. ROMANO;;;;;FIORI;;0;100.000;1.20;10;PZ;;;;07/02/2017;59;CTCODFOR;False;;0;1.200;1.200;;
.77200998;;F LISIANTUS;FALDA APRICOT;;;;;;;20;50.000;1.40;10;PZ;;;;08/02/2017;60;CTCODFOR;False;;0;1.400;1.400;;
.77200999;;F LISIANTUS;ROSITA;;;;;;;0;40.000;1.40;10;PZ;;;;08/02/2017;60;CTCODFOR;False;;0;1.400;1.400;;
.77201286;;F LISIANTUS;FALDA APRICOT;;;;;;;40;50.000;1.40;10;PZ;;;;24/02/2017;82;CTCODFOR;False;;0;1.400;1.400;;
.77201287;;F LISIANTUS;ROSITA;;;;;;;40;40.000;1.50;10;PZ;;;;24/02/2017;82;CTCODFOR;False;;0;1.500;1.500;;
.77200929;;FMALUS;ROOD PER;;;;;;;6;10.000;3.00;10;PZ;;;;07/02/2017;58;CTCODFOR;False;;0;3.000;3.000;;
.77200930;18159;Matthiola;INCANA AIDA WHITE;;;;;FIORI;;30;60.000;0.80;10;PZ;;;;07/02/2017;58;CTCODFOR;False;;0;0.800;0.000;;
.77201288;100051;Muscari;BIG SMILE;;;;;FIORI;;30;50.000;0.40;10;PZ;;;;24/02/2017;82;CTCODFOR;False;;0;0.400;0.000;;
.77201228;43;Muscari;BLAUW;;;;;FIORI;;100;50.000;0.40;10;PZ;;;;21/02/2017;78;CTCODFOR;False;;0;0.400;0.000;;
.77201229;2343;Muscari;WIT;;;;;FIORI;;0;50.000;0.50;10;PZ;;;;21/02/2017;78;CTCODFOR;False;;0;0.500;0.000;;
.77201230;104540;ORNITHOGALUM;DUBIUM SUNRAY;;;;;FIORI;;0;50.000;0.90;10;PZ;;;;21/02/2017;78;CTCODFOR;False;;0;0.900;0.900;;
.77201289;7516;ORNITHOGALUM;SAUNDERSIAE;;;;;FIORI;;50;60.000;1.30;10;PZ;;;;24/02/2017;82;CTCODFOR;False;;0;1.300;1.300;;
.77201179;104277;ORNITHOGALUM;DUBIUM SUPER STAR;;H 60;;;FIORI;;40;50.000;1.30;10;PZ;;;;21/02/2017;77;CTCODFOR;False;;0;1.300;1.300;;
.77201231;15448;OZOTHAMNUS;COOKS TALL PINK;;;;;FIORI;;0;50.000;1.70;10;PZ;;;;21/02/2017;78;CTCODFOR;False;;0;1.700;1.700;;
.77201180;;PAEONIA;DUCHESS DE NEMOURS;;;;;FIORI;;50;50.000;3.00;10;PZ;;;;21/02/2017;77;CTCODFOR;False;;0;3.000;3.000;;
.77201181;;PAEONIA;FLEMING;;;;;FIORI;;50;50.000;4.00;10;PZ;;;;21/02/2017;77;CTCODFOR;False;;0;4.000;4.000;;
.77200932;4452;Paphiopedilum;X LEEANUM;;;;;FIORI;;30;30.000;1.80;10;PZ;;;;07/02/2017;58;CTCODFOR;False;;0;1.800;0.000;;
.77200933;16975;PROTEA;SYLVIA;;;;;FIORI;;10;10.000;3.00;10;PZ;;;;07/02/2017;58;CTCODFOR;False;;0;3.000;3.000;;
.77200897;23226;PROTEA;IVY;;H 50;;;FIORI;;45;60.000;2.50;10;PZ;;;;07/02/2017;57;CTCODFOR;False;;0;2.500;2.500;;
.77200931;;PROTEA;NUTAN SUCCESSION;;H 80;;;FIORI;;25;30.000;3.00;10;PZ;;;;07/02/2017;58;CTCODFOR;False;;0;3.000;3.000;;
.77200896;;FROBELLINI;WESTC;;;;;;;56;30.000;2.50;10;PZ;;;;07/02/2017;57;CTCODFOR;False;;0;2.500;2.500;;
.77201345;;FROBELLINI;WESTC;;;;;;;20;20.000;3.00;10;PZ;;;;28/02/2017;87;CTCODFOR;False;;0;3.000;3.000;;
.77201361;;ROSA;MIXED;;H 40;;;FIORI;;360;120.000;0.40;10;PZ;;;;01/03/2017;89;CTCODFOR;False;;0;0.400;0.400;;
.77201362;16207;ROSA;AVALANCHE+;;H 50;;;FIORI;;110;60.000;1.00;10;PZ;;;;01/03/2017;89;CTCODFOR;False;;0;1.000;1.000;;
.77201364;16207;ROSA;AVALANCHE+;;H 80;;;FIORI;;50;50.000;1.50;10;PZ;;;;01/03/2017;89;CTCODFOR;False;;0;1.500;1.500;;
.77201365;105916;ROSA;DREAMLAND;;H 50;;;FIORI;;0;60.000;1.00;10;PZ;;;;01/03/2017;89;CTCODFOR;False;;0;1.000;1.000;;
